question,worker,result,local_time_twitterStyle,local_time_nice,hour,weekday,month
5ecc6c1cb4700f2ddcbc1089,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0da03e44578a0ea47f136e,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0ecb8044578a1480172b43,A5LYLHG880ABE,0,dummy,dummy,dummy,dummy,dummy
5d0a16e044578a00e0d304a3,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5e4c38a144578a0948dc184b,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d0dbefa44578a0ea4350006,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5de3573d44578a1a246a7af7,AL8NYDL4JOYL3,0,dummy,dummy,dummy,dummy,dummy
5de3bf9c44578a1a24db4fc1,AEF601SQFOSBL,1,dummy,dummy,dummy,dummy,dummy
5d0dfa7044578a0ea45d145f,A383I2LLYX9LJM,0,dummy,dummy,dummy,dummy,dummy
5d2f912d44578a0d745a6957,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5e50f7ae44578a094849b46f,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5d995ad344578a1f48fe7ff9,A2YW44YTN5992M,0,dummy,dummy,dummy,dummy,dummy
5d17ca5644578a14a81ecf7d,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d91c98244578a1f4891d12b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0a361944578a00e0e1a0e3,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0ebb2644578a1480dea0fa,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5d1191f544578a0ddc8e514f,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0ee1aa44578a148084d5c8,A5LYLHG880ABE,1,dummy,dummy,dummy,dummy,dummy
5cf85b2544578a06646786c6,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d0a12ce44578a00e0aa9f4d,A1YDP15X5T2VY9,0,dummy,dummy,dummy,dummy,dummy
5de40aeb44578a15c8984a76,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5d6dc57444578a1f489b70be,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de4344744578a15c831aa31,A3N5P5VO81FIJ6,0,dummy,dummy,dummy,dummy,dummy
5e51d13244578a0948a340e2,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0d9eb944578a0ea46c8dbf,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5e51f0bb44578a0948985216,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d3cb71e44578a153cf91460,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e4b7ecf44578a09489c291e,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5e4b22f544578a094829a1d8,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0df63144578a0ea4eff6f6,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5e51c1c344578a09484a1c36,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5ec196fc388f6a36d4d3d6ee,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5e4afdbc44578a09486e288b,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5e3da2ef44578a094895f4e9,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5ec39968388f6a36d4711661,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5de46bf244578a15c8c1611e,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ecea5daf46b2b34fc094ef6,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5e3deea644578a09482be4de,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5e51e10344578a0948243878,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5d58c90a44578a1f484cef0e,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf923c144578a0664ae68db,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d996e2b44578a1f484d6351,A2YW44YTN5992M,0,dummy,dummy,dummy,dummy,dummy
5d0ea10844578a148057d3d0,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0de81544578a0ea4a87e6f,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5cf971f844578a0664ed7e6d,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5cf97a3544578a066435d3ee,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d7c541844578a1f48fdbce4,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0dfa1244578a0ea4562e78,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5ebf80fd388f6a36d4c98b39,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d0db2fc44578a0ea47d7bdb,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d2137b644578a14a8d76aed,AL8NYDL4JOYL3,0,dummy,dummy,dummy,dummy,dummy
5d118ee744578a0ddc5cba1d,AL8NYDL4JOYL3,1,dummy,dummy,dummy,dummy,dummy
5d0ef4cc44578a1480b02a76,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d6e37e544578a1f48ad9d68,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d9f7fa744578a1f4878fad6,A2YW44YTN5992M,0,dummy,dummy,dummy,dummy,dummy
5d8fdf0a44578a1f481add95,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d21363d44578a14a8c50937,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5cf9b01044578a0664770a82,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d6db2da44578a1f48613ff0,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5de44b7144578a15c89148d4,AYFUVCC48YCBZ,0,dummy,dummy,dummy,dummy,dummy
5d0eaf0e44578a1480066b64,A25OEVVN0293PO,0,dummy,dummy,dummy,dummy,dummy
5e4b2a4144578a094841b41b,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5d0ec29b44578a14807a247a,A11GWWAXRJQ6Y2,0,dummy,dummy,dummy,dummy,dummy
5e3dbf7b44578a0948aa0f7b,A34M93NJC830DP,0,dummy,dummy,dummy,dummy,dummy
5ec1819b388f6a36d4cabb89,A2UF2FRGVW4T89,1,dummy,dummy,dummy,dummy,dummy
5d52e9e944578a1f48ce385d,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ebf7c45388f6a36d44f601e,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d54786044578a1f48d9a12b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf85e3344578a0664a54efc,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0d789844578a0ea47784fa,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5da2384444578a1f4822fc8e,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d09ce8844578a00e05a76f4,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d47b4b144578a1f486e9810,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0eeb6d44578a14802f9177,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5d7c742744578a1f4896efef,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec3b512388f6a36d4d94161,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0eb23c44578a1480375d5b,A3NND5DLB35WTX,1,dummy,dummy,dummy,dummy,dummy
5d09ae9c44578a00e0fa3132,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5e51e9c844578a0948558987,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5e3db49c44578a09483ed87b,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5cf85f1644578a0664c51292,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0ee43f44578a1480b5c0ed,A3UBB1LJKDQGZP,1,dummy,dummy,dummy,dummy,dummy
5e3dc28244578a0948d7c5eb,A2F8YFFRKK14QD,0,dummy,dummy,dummy,dummy,dummy
5e38a6d744578a09480f9d9d,A34M93NJC830DP,0,dummy,dummy,dummy,dummy,dummy
5dab7d6144578a097c1c6357,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5e3df73f44578a0948433947,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5d0dc70744578a0ea4f0cd25,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5cf8718644578a0664cdb870,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5ec3b15e388f6a36d4725dcd,A3P7M9666KJCP,1,dummy,dummy,dummy,dummy,dummy
5d0a326f44578a00e0bf3891,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d09e7cf44578a00e0367d97,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d118ef844578a0ddc5ece42,A1O4TRWZO664V3,0,dummy,dummy,dummy,dummy,dummy
5d0df63344578a0ea4f0602e,A383I2LLYX9LJM,0,dummy,dummy,dummy,dummy,dummy
5d0df66e44578a0ea4f8088b,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5de42b1044578a15c85e8009,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d47bbf944578a1f48fc8e5b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d47b46844578a1f4869afd3,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5cf92b5b44578a0664f87534,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d0fbb4b44578a14803ed0a6,A3UBB1LJKDQGZP,0,dummy,dummy,dummy,dummy,dummy
5d91c15544578a1f48853c56,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51f07944578a0948923629,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5de4330444578a15c819d786,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf86d2a44578a066479f924,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5dabccc544578a1a243700ec,A18DUG8EA8Y766,0,dummy,dummy,dummy,dummy,dummy
5de4525444578a15c8efc8b6,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d9f80f844578a1f4882bb3a,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf930f744578a066442d19f,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5ec3adb2388f6a36d41b4ffd,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecc4fe7b4700f2ddc077521,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d9016a844578a1f4863e486,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e52039decb9ab1534429b76,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5d0db4c144578a0ea49b86e0,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5d0ebbc044578a1480e88f51,A11GWWAXRJQ6Y2,0,dummy,dummy,dummy,dummy,dummy
5d118fd344578a0ddc734249,AL8NYDL4JOYL3,0,dummy,dummy,dummy,dummy,dummy
5ec03b55388f6a36d4460768,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d90b3f144578a1f485fe28e,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ead3744578a1480ea53e2,AQD91RFHV1WNE,0,dummy,dummy,dummy,dummy,dummy
5d0df54c44578a0ea4d5cc4c,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5ecb1e3b2e44261eda97e048,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cfd658944578a0664a1adcd,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d7c530944578a1f48f2dada,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d6ddc6644578a1f48e273e8,A2YW44YTN5992M,0,dummy,dummy,dummy,dummy,dummy
5d0ebf8144578a1480343ada,A20VJWCDIBKTZI,0,dummy,dummy,dummy,dummy,dummy
5cf9c6bb44578a066430c9be,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5cf9ae1644578a06646a5762,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5dabc05144578a1a24e555cc,A18DUG8EA8Y766,1,dummy,dummy,dummy,dummy,dummy
5d0ebbc044578a1480e88cb5,A11GWWAXRJQ6Y2,0,dummy,dummy,dummy,dummy,dummy
5ecea803f46b2b34fc5efd8e,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5d0ea8e244578a1480ac3136,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e511fa244578a09482d52e8,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d907fc944578a1f4804ff25,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5cf981f544578a0664916b71,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0ddd4144578a0ea40de74f,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5d6e1f9444578a1f48763e3e,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d90a52444578a1f484e4319,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de451af44578a15c8e4c6b4,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d17c1ee44578a14a8da2dc8,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ecf36954d315037d51c32dd,A2F8YFFRKK14QD,0,dummy,dummy,dummy,dummy,dummy
5ecea885f46b2b34fc70db05,A3GNQDFPZALU92,0,dummy,dummy,dummy,dummy,dummy
5e3db7dc44578a09486302dd,A2A2VSZ2C8PC19,0,dummy,dummy,dummy,dummy,dummy
5d0eba7444578a1480d604ae,A21AVVEQUEX7DA,0,dummy,dummy,dummy,dummy,dummy
5eceaa8ef46b2b34fcabd189,AM2W23THD4CI7,1,dummy,dummy,dummy,dummy,dummy
5cf9bfc444578a0664f569af,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5ebf960e388f6a36d490a231,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d6dc34044578a1f48903029,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d6e52eb44578a1f48e4ea87,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5e4bd41844578a0948e5d870,A5BMA5POGL8DW,1,dummy,dummy,dummy,dummy,dummy
5d0fb41c44578a14800a59ee,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecf0cbf4d3150ef57c70f09,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5de4513944578a15c8dd368f,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ece9e06f46b2b34fc82f08f,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5d11950d44578a0ddcb1da9a,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec3a99b388f6a36d4a0b75a,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d34bbd244578a153cabb815,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ebf9034388f6a36d4415e13,A2UF2FRGVW4T89,1,dummy,dummy,dummy,dummy,dummy
5e4b856744578a0948c4610a,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ddb8844578a0ea4e215f0,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5ecb4b0b2e44261edaa63ca0,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ec39414388f6a36d4e89115,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d6e31fc44578a1f48a238d9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de70d5444578a15c8df1ded,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5e5207a0ecb9ab1534b369f6,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0eccfe44578a148035d179,AQD91RFHV1WNE,0,dummy,dummy,dummy,dummy,dummy
5ec2d502388f6a36d49d9772,A1CF6U3GF7DZEJ,1,dummy,dummy,dummy,dummy,dummy
5d0da51244578a0ea4a6c396,A383I2LLYX9LJM,0,dummy,dummy,dummy,dummy,dummy
5d6e883744578a1f48453f29,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecf0da14d3150ef57de5d4c,A3P7M9666KJCP,0,dummy,dummy,dummy,dummy,dummy
5d0db4c144578a0ea49b8a65,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5de46bce44578a15c8bdf804,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec38ef3388f6a36d44b7b6f,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d3cb78544578a153c08f8b4,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5cf8620144578a06641ca44b,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d9f7ed944578a1f487019c6,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e50f5f444578a09483ad4d2,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e38aa4544578a094840845b,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5de2e7b344578a1a24f19fca,AM2W23THD4CI7,0,dummy,dummy,dummy,dummy,dummy
5de4400944578a15c8dca15b,AYFUVCC48YCBZ,0,dummy,dummy,dummy,dummy,dummy
5ecea12ef46b2b34fcc98723,A34M93NJC830DP,1,dummy,dummy,dummy,dummy,dummy
5d6e082344578a1f48515150,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d47be1c44578a1f481ea9bf,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf83c8944578a0664f9aa24,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5de43db444578a15c8ad91ed,AEF601SQFOSBL,0,dummy,dummy,dummy,dummy,dummy
5d211cc544578a14a8a1a2f0,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf9a5eb44578a06641d1d74,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0a427f44578a00e0524d0c,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5cf9b2fb44578a066488c803,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5ec0f3ba388f6a36d4d6d77a,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0d94ec44578a0ea4d5371e,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5ecea8b9f46b2b34fc789557,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5cf995c144578a06647c0aa8,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5ec03b30388f6a36d4433973,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ec2d60b388f6a36d4aac1a1,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ecf361a4d315037d50b4da9,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5d0ef6f344578a1480eb25a8,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecf11144d3150ef573b4185,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5cf9aca344578a06646264af,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d47bab844578a1f48e503ac,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0a36ce44578a00e0e85065,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0d991944578a0ea422be48,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d90bf8844578a1f48766509,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5e51c09044578a094841d172,AWIPMIAD5U5MP,1,dummy,dummy,dummy,dummy,dummy
5d91239544578a1f48aedd97,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d17ac1e44578a14a8603ab2,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4bd95e44578a094807d43e,A5BMA5POGL8DW,1,dummy,dummy,dummy,dummy,dummy
5d6dadb544578a1f484d1f4a,A2YW44YTN5992M,0,dummy,dummy,dummy,dummy,dummy
5d6e802d44578a1f483753cd,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51f13f44578a09489f0bea,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ebf8493388f6a36d426eba3,A5BMA5POGL8DW,1,dummy,dummy,dummy,dummy,dummy
5d0dab7744578a0ea400440a,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5ec3998f388f6a36d474dc52,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5e4b9e7444578a09486faf92,AMC42JMQA8A5U,0,dummy,dummy,dummy,dummy,dummy
5ec3a9bf388f6a36d4a3caab,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5cf981c344578a06648ec714,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d908cde44578a1f481d0ddd,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0debd144578a0ea4e78640,A383I2LLYX9LJM,0,dummy,dummy,dummy,dummy,dummy
5d19360844578a14a87e082b,AYJGJAIY0EXW,1,dummy,dummy,dummy,dummy,dummy
5ecf35574d315037d5f15c95,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d0ee64f44578a1480ec57bd,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ef50f44578a1480b6ba6f,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ebf86fd388f6a36d4539c13,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5e4bab5744578a0948e23786,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5e5193a444578a094867cd7d,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de715b844578a15c84d6867,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d34c43544578a153c2aa09a,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5d7c543644578a1f48ffd436,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4bdb7c44578a0948182dd5,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5ebf9608388f6a36d4901803,A5BMA5POGL8DW,1,dummy,dummy,dummy,dummy,dummy
5d0eae9b44578a1480ff2171,AQD91RFHV1WNE,1,dummy,dummy,dummy,dummy,dummy
5ec2d43c388f6a36d4965d6a,A2A2VSZ2C8PC19,1,dummy,dummy,dummy,dummy,dummy
5e4c1e1b44578a0948283084,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5cfd611944578a06647d1ff2,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d544b2344578a1f483532df,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cfd66f344578a0664ad031c,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5ec18065388f6a36d4b6e62c,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5e51d3ad44578a0948c0c311,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5d09991044578a00e06a7e1c,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5e3db94144578a0948718d99,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5cf8712644578a0664c4a569,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d0ef6e644578a1480e9d714,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ddbd744578a0ea4eb9a9f,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5d0ef7c344578a1480fe8490,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e50ca6f44578a09487372c3,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5e51d22344578a0948b01a4b,AKFW2TDY6J9K3,0,dummy,dummy,dummy,dummy,dummy
5d91b2e044578a1f486e31d0,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d09ccca44578a00e04c8cfb,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d759da144578a1f48def2c1,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5cf98d8f44578a06641f61fb,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d0ddbac44578a0ea4e5fcba,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5ecb59742e44261eda6e0425,AM2W23THD4CI7,1,dummy,dummy,dummy,dummy,dummy
5ece83f6f46b2b34fc41362b,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5cf92f3544578a06642691de,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5e50a89544578a09480b56e2,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5cfd6c9144578a0664dc016f,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5cfd65f444578a0664a793f6,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d09eba044578a00e053da69,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5e50e95a44578a0948df1661,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5d0a343e44578a00e0d03dbf,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0fb46444578a14800e64d8,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf9324b44578a06645a0f12,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5ecc789eb4700f2ddcde3bb5,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5d0ed7d644578a1480d33e22,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5de440be44578a15c8e9253a,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecb1ada2e44261eda377c81,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5e3e0ea944578a0948f36293,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5ecf127b4d3150ef5761970f,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5e4bd2e844578a0948e1d080,A1CF6U3GF7DZEJ,1,dummy,dummy,dummy,dummy,dummy
