,iid,A1,A2,A3,age,sex,org,hour,weekday,result,truth
303,5d0a427e44578a00e0523029,1,0,1,>=40,male,non-org,12,Mon,1,0
304,5cf98bb344578a0664fb3ee3,1,1,1,>=40,male,non-org,13,Fri,1,1
305,5cf9a19a44578a0664eb30ba,0,0,0,>=40,male,non-org,10,Tue,0,0
306,5ecc4fccb4700f2ddc03885b,0,0,0,>=40,female,non-org,15,Fri,0,0
307,5ecc4fdcb4700f2ddc05d5f1,0,0,0,>=40,male,non-org,10,Wed,0,0
308,5e3e0ccd44578a0948e00f74,1,0,1,>=40,male,non-org,12,Fri,1,1
309,5ecc4fe7b4700f2ddc077521,0,0,0,30-39,male,is-org,16,Fri,0,0
310,5ecc5041b4700f2ddc165d16,1,1,1,30-39,female,non-org,09,Sat,1,1
311,5ecc5051b4700f2ddc18f6bf,1,1,1,<=18,male,non-org,12,Wed,1,1
312,5ecc50b4b4700f2ddc28fd4a,0,0,0,19-29,female,non-org,11,Wed,0,0
313,5de70e3044578a15c8e95cb4,1,1,1,19-29,female,non-org,01,Wed,1,1
314,5ecc50c3b4700f2ddc2b0e9c,1,1,1,>=40,female,non-org,18,Sat,1,1
315,5ecc50e2b4700f2ddc2f69d2,1,1,1,19-29,male,non-org,11,Wed,1,1
316,5ecc50ecb4700f2ddc3115a9,1,0,1,<=18,female,non-org,02,Sun,1,1
317,5ecc510cb4700f2ddc340f87,0,0,0,19-29,male,non-org,17,Fri,0,0
318,5ecc5131b4700f2ddc39cc1f,1,1,1,>=40,female,non-org,20,Fri,1,1
319,5ecc515fb4700f2ddc4242a9,0,0,0,<=18,male,non-org,16,Sat,0,0
320,5ecc5161b4700f2ddc42acca,1,1,0,>=40,female,non-org,19,Fri,1,1
321,5ecc517ab4700f2ddc471ab0,1,1,0,30-39,male,non-org,15,Wed,1,1
322,5e4bdd9e44578a094827f7de,0,1,1,30-39,male,non-org,16,Mon,1,1
323,5d91221c44578a1f48ad1fb2,0,0,1,30-39,male,non-org,17,Sun,0,0
324,5d91bcd144578a1f487d3ef3,0,0,1,30-39,male,non-org,17,Tue,0,1
325,5d91bcd144578a1f487d53a1,0,0,1,30-39,male,non-org,17,Tue,0,1
326,5d9f8f2444578a1f48b7dc50,0,1,0,30-39,male,non-org,11,Tue,0,0
327,5d0ee90c44578a14800590bf,1,0,0,30-39,male,non-org,22,Sun,0,1
328,5d0f038544578a1480d735ae,1,1,1,30-39,male,non-org,21,Sun,1,1
329,5d34d79b44578a153c55a49f,0,1,1,30-39,male,non-org,15,Thu,1,1
330,5d0dd8e144578a0ea4a28ff5,0,0,0,30-39,male,non-org,19,Sun,0,0
331,5ecc518db4700f2ddc4a3a21,0,0,0,>=40,female,non-org,20,Sat,0,0
332,5ecc5190b4700f2ddc4accc4,0,0,0,>=40,male,non-org,12,Wed,0,0
333,5ecc51e7b4700f2ddc5901f4,1,0,0,>=40,male,non-org,22,Sun,0,1
334,5d903ed244578a1f48a05674,0,0,0,>=40,male,non-org,23,Thu,0,0
335,5ecc51f3b4700f2ddc5b4d0d,0,0,0,30-39,female,non-org,17,Sun,0,0
336,5ecc5207b4700f2ddc5ef8b3,0,0,1,30-39,male,non-org,21,Sat,0,0
337,5ecc522fb4700f2ddc64e7e0,1,1,1,30-39,male,non-org,07,Sun,1,1
338,5ecc5237b4700f2ddc660796,0,0,0,19-29,female,non-org,18,Sun,0,0
339,5e4c1d3744578a09481c35ca,0,0,1,19-29,female,non-org,18,Thu,0,1
340,5e51bb5444578a094818cc1a,0,0,0,19-29,female,non-org,09,Wed,0,0
341,5e51c25844578a09484c9846,1,1,1,19-29,female,non-org,12,Sun,1,1
342,5ecc524cb4700f2ddc69c317,0,0,0,30-39,female,non-org,18,Sun,0,0
343,5ecc527cb4700f2ddc721e48,0,1,1,>=40,male,is-org,01,Mon,1,1
344,5ecc527fb4700f2ddc72bdf1,1,1,1,>=40,female,non-org,16,Sun,1,1
345,5ecc5285b4700f2ddc73ecf5,0,0,0,19-29,male,non-org,23,Sat,0,0
346,5ec397e1388f6a36d442d14a,0,1,1,19-29,male,non-org,18,Thu,1,1
347,5ecc52d4b4700f2ddc7fe4c3,1,1,1,30-39,female,non-org,20,Sun,1,1
348,5ecc530cb4700f2ddc876170,0,0,0,19-29,male,non-org,05,Mon,0,0
349,5ecc5322b4700f2ddc8b002d,1,1,1,>=40,female,non-org,21,Sun,1,1
350,5ecc5369b4700f2ddc97feb6,0,0,0,30-39,male,non-org,11,Sun,0,0
351,5ecc53beb4700f2ddca6ba1d,1,0,0,>=40,male,non-org,13,Sun,0,0
352,5ecc6b93b4700f2ddcbbad07,0,0,0,30-39,male,non-org,06,Thu,0,0
353,5ecc77acb4700f2ddcc565a2,0,1,1,19-29,male,non-org,13,Thu,1,1
354,5ecc7866b4700f2ddcd8406f,0,0,0,>=40,male,non-org,16,Thu,0,0
355,5ebf8359388f6a36d4059b4a,0,0,0,>=40,male,non-org,07,Sat,0,0
356,5ecc788ab4700f2ddcdc1901,0,0,0,>=40,male,is-org,21,Thu,0,0
357,5ebf8bf4388f6a36d4db7d79,0,0,0,>=40,male,is-org,08,Sun,0,0
358,5d7c2d4a44578a1f4866e63e,0,0,0,>=40,male,is-org,21,Thu,0,0
359,5ecc789eb4700f2ddcde3bb5,0,0,0,30-39,female,non-org,21,Thu,0,0
360,5ecc78f3b4700f2ddce73e0b,0,0,0,30-39,female,non-org,00,Fri,0,0
361,5ecc7982b4700f2ddcf5a16d,0,0,1,30-39,male,non-org,05,Fri,0,0
362,5ecc79bfb4700f2ddcfbfe92,0,0,0,19-29,male,non-org,10,Fri,0,0
363,5ecc79c7b4700f2ddcfcc56e,0,1,0,>=40,female,non-org,10,Fri,0,0
364,5ecc7a11b4700f2ddc047b3e,0,0,0,30-39,female,non-org,11,Fri,0,0
365,5ecd2811b4700f2ddc0a84a7,1,1,0,>=40,male,non-org,20,Sat,1,1
366,5ecd285db4700f2ddc12266d,0,0,0,>=40,male,non-org,01,Sun,0,0
367,5ecd28c8b4700f2ddc1d26b2,0,0,0,30-39,female,non-org,09,Sun,0,0
368,5ecd28d3b4700f2ddc1e47e6,0,0,0,>=40,male,non-org,09,Sun,0,0
369,5ecd28e2b4700f2ddc1fde86,0,0,0,>=40,female,is-org,08,Sun,0,0
370,5ecd2921b4700f2ddc266681,1,0,0,>=40,male,is-org,12,Sun,0,1
371,5ecd2928b4700f2ddc27062e,1,1,1,19-29,female,non-org,12,Sun,1,1
372,5ecd41b7b4700f6cb320989a,1,1,1,19-29,female,non-org,00,Sun,1,1
373,5ec5c1af2e44261eda000d69,0,0,1,>=40,male,is-org,14,Sun,0,1
374,5ec5c1bf2e44261eda013676,1,1,1,30-39,male,non-org,16,Sun,1,1
375,5ec5c2bc2e44261eda1174da,1,0,1,30-39,male,non-org,21,Sun,1,1
376,5e3e0c9244578a0948d8c81f,1,1,0,30-39,male,non-org,20,Sun,1,1
377,5e4b450144578a094880bb25,0,0,0,30-39,male,non-org,23,Wed,0,0
378,5dabc08644578a1a24e971b8,0,1,0,30-39,male,non-org,11,Thu,0,1
379,5d9f823c44578a1f48868215,1,0,1,30-39,male,non-org,13,Mon,1,0
380,5ec5c2cf2e44261eda12b816,0,0,0,>=40,male,non-org,23,Sun,0,0
381,5ec5c3ba2e44261eda1f8f32,0,0,0,>=40,male,non-org,07,Mon,0,0
382,5ec5c4012e44261eda248a40,1,1,0,>=40,male,non-org,09,Mon,1,1
383,5ec5c4182e44261eda262637,0,0,0,>=40,male,is-org,09,Mon,0,0
384,5ec5c41c2e44261eda2666bd,0,0,0,>=40,male,non-org,09,Mon,0,0
385,5ec5c4352e44261eda2811cf,1,1,1,30-39,female,non-org,11,Mon,1,1
386,5ec5c4432e44261eda292584,0,0,1,19-29,female,non-org,10,Mon,0,0
387,5ec5c4812e44261eda2d7aa5,1,0,0,19-29,female,non-org,12,Mon,0,0
388,5ec5eb332e44261eda3c7078,1,0,0,>=40,male,non-org,07,Thu,0,0
389,5ec691572e44261eda52f0ab,1,0,1,30-39,male,non-org,17,Tue,1,1
390,5cf8780644578a0664674b4b,1,1,1,30-39,male,non-org,12,Mon,1,1
391,5ec691a02e44261eda5ba131,0,0,0,19-29,female,non-org,09,Tue,0,0
392,5ec692512e44261eda7506bd,1,0,0,19-29,male,non-org,00,Thu,0,0
393,5ec6925c2e44261eda768a59,0,0,0,>=40,male,is-org,20,Tue,0,0
394,5ec692642e44261eda77c67f,0,0,0,30-39,male,non-org,21,Tue,0,0
395,5ecb5b4a2e44261edaacf838,0,0,0,30-39,male,non-org,21,Tue,0,0
396,5ec694ad2e44261eda921f12,1,1,1,30-39,female,non-org,09,Thu,1,0
397,5ec3935d388f6a36d4d6d492,0,1,0,30-39,female,non-org,13,Mon,0,1
398,5ec694b62e44261eda92d780,1,1,1,30-39,male,non-org,08,Thu,1,1
399,5ecb5d9a2e44261edaf58f71,1,1,1,30-39,male,non-org,08,Thu,1,1
400,5ec694c02e44261eda93af8e,1,0,0,19-29,female,non-org,08,Thu,0,0
401,5ecb123b2e44261eda9cc042,0,0,0,19-29,male,non-org,21,Sat,0,0
402,5ecb12fa2e44261edaa41385,1,0,0,>=40,male,non-org,18,Mon,0,0
403,5ecb13782e44261edaa973a6,0,0,0,30-39,female,non-org,13,Wed,0,0
404,5ecb144e2e44261edabd3e37,0,0,0,>=40,male,is-org,07,Tue,0,1
405,5ecb15382e44261edad2954a,0,0,0,19-29,female,non-org,16,Wed,0,1
406,5ecb170e2e44261edaf30c7f,0,0,0,<=18,female,non-org,00,Tue,0,0
407,5ecb17762e44261edaf725ab,1,1,1,30-39,female,non-org,16,Wed,1,1
408,5ecb36c02e44261edafe9f40,0,0,0,30-39,female,non-org,15,Sun,0,0
409,5ec39b8a388f6a36d4b4c439,1,1,1,30-39,female,non-org,21,Sun,1,1
410,5ebf8dca388f6a36d4130d48,0,0,0,30-39,female,non-org,14,Sun,0,0
411,5ecb17c62e44261edafb0229,0,1,1,19-29,female,non-org,12,Sat,1,1
412,5ecb18722e44261eda09ad34,1,0,1,19-29,male,non-org,19,Wed,1,1
413,5ecb18892e44261eda0bd5e3,0,1,1,19-29,male,non-org,13,Tue,1,1
414,5ecb18a22e44261eda0e70ad,0,1,0,30-39,female,non-org,13,Tue,0,0
415,5d758d3e44578a1f488ffbd1,1,0,0,30-39,female,non-org,15,Mon,0,1
416,5d0deeff44578a0ea441a499,1,0,0,30-39,female,non-org,12,Fri,0,0
417,5ecb18e32e44261eda15a3d6,0,0,0,>=40,male,non-org,21,Wed,0,0
418,5ec1c332388f6a36d486c2ab,1,0,1,>=40,male,non-org,00,Sat,1,1
419,5ecb19382e44261eda1fdca5,0,0,0,>=40,male,is-org,13,Sat,0,0
420,5ecb1a9b2e44261eda3267d7,1,1,1,>=40,male,non-org,23,Wed,1,1
421,5ecb1e3b2e44261eda97e048,0,1,1,>=40,male,non-org,23,Tue,1,1
422,5ec1b5e7388f6a36d419117b,1,0,1,>=40,male,non-org,19,Sun,1,1
423,5ecb1aad2e44261eda338380,1,1,1,30-39,male,non-org,16,Sat,1,1
424,5ecb1ada2e44261eda377c81,1,0,1,>=40,male,non-org,17,Sat,1,1
425,5ecb1b312e44261eda41e903,1,1,0,30-39,female,non-org,08,Tue,1,1
426,5e51eeaa44578a0948802130,0,1,0,30-39,female,non-org,20,Tue,0,1
427,5da2300044578a1f48fe1827,0,0,0,30-39,female,non-org,14,Thu,0,0
428,5ecb1b632e44261eda4790a1,0,0,0,>=40,male,non-org,09,Tue,0,0
429,5ecb1b762e44261eda496caa,0,1,0,30-39,female,non-org,17,Tue,0,1
430,5ecb1b972e44261eda4a8ab2,0,0,0,>=40,male,is-org,09,Tue,0,0
431,5e51dd5344578a09480583ad,0,0,0,>=40,male,is-org,11,Mon,0,0
432,5ecb1c402e44261eda5ec210,1,1,1,30-39,female,non-org,17,Tue,1,1
433,5ec044ec388f6a36d4d29c0e,1,1,1,30-39,female,non-org,17,Mon,1,1
434,5ecb1c8b2e44261eda642a99,1,1,1,>=40,male,non-org,09,Tue,1,1
435,5ecb1d292e44261eda76886b,0,0,0,>=40,female,is-org,18,Tue,0,0
436,5ecb1d2c2e44261eda76c605,1,1,0,<=18,male,non-org,21,Tue,1,1
437,5ecb1d4d2e44261eda7aa7a5,0,1,0,30-39,male,non-org,12,Tue,0,0
438,5ecb1d4e2e44261eda7ae6f7,0,0,0,>=40,male,non-org,09,Thu,0,0
439,5ec043a4388f6a36d4bbbe7a,0,0,0,>=40,male,non-org,11,Sat,0,0
440,5ecb1d782e44261eda7fd370,0,0,0,19-29,female,non-org,22,Tue,0,0
441,5ecb1de62e44261eda8cf8f4,1,1,0,<=18,female,non-org,15,Sun,1,1
442,5ecb1e242e44261eda94de26,0,0,0,>=40,female,is-org,14,Tue,0,0
443,5ecb1f012e44261eda9ff710,0,1,0,30-39,female,non-org,09,Sat,0,1
444,5ecb1f352e44261edaa18b36,0,1,0,>=40,male,non-org,10,Thu,0,1
445,5ecb1f452e44261edaa257e9,1,1,1,19-29,female,non-org,15,Sun,1,1
446,5ecb1f602e44261edaa43c19,0,0,0,>=40,female,non-org,18,Sun,0,1
447,5ecb1fde2e44261edaac0204,0,1,0,>=40,male,non-org,11,Thu,0,0
448,5ec1b404388f6a36d4f70f8c,0,0,0,>=40,male,non-org,08,Sun,0,0
449,5ecb20022e44261edaaee3bb,1,1,0,>=40,male,is-org,10,Sat,1,1
450,5ebf960e388f6a36d490a231,0,0,0,>=40,male,is-org,08,Sun,0,0
451,5ecb20712e44261edab686c5,1,1,0,30-39,male,non-org,17,Sun,1,1
452,5e4af8e344578a094859aa4e,1,1,1,30-39,male,non-org,23,Tue,1,1
453,5e518a3a44578a09485808b5,1,1,1,30-39,male,non-org,15,Fri,1,1
454,5de2abdb44578a1a248e5a8f,1,1,1,30-39,male,non-org,18,Sun,1,1
455,5d11916444578a0ddc86c2fc,1,1,1,30-39,male,non-org,23,Mon,1,1
456,5d17c0e044578a14a8b4f725,1,1,0,30-39,male,non-org,23,Thu,1,1
457,5d215b1944578a14a86bf7bb,1,1,1,30-39,male,non-org,00,Sat,1,1
458,5d09c2a744578a00e0fbc94c,1,1,1,30-39,male,non-org,21,Tue,1,1
459,5cf9b88044578a0664bd14dc,1,1,1,30-39,male,non-org,00,Wed,1,1
460,5cf9b87e44578a0664bcd44b,1,1,1,30-39,male,non-org,00,Wed,1,1
461,5ecb20762e44261edab6f12c,1,1,1,19-29,female,non-org,14,Sat,1,1
462,5ecb214e2e44261edac43876,0,0,1,19-29,female,is-org,23,Sun,0,0
463,5ecb24382e44261edaf46b0f,0,0,0,>=40,male,non-org,18,Mon,0,0
464,5ecb24422e44261edaf54fd9,0,0,0,19-29,female,non-org,19,Mon,0,0
465,5d90c32344578a1f4881c3ad,0,0,0,19-29,female,non-org,19,Sun,0,0
466,5ecb244e2e44261edaf65060,0,0,0,30-39,female,non-org,17,Mon,0,0
467,5ecb36b92e44261edafdf386,1,1,0,<=18,female,non-org,19,Sun,1,1
468,5ecb36ce2e44261edaff9d6b,0,0,0,30-39,female,non-org,22,Sun,0,0
469,5ecb37122e44261eda02c37e,0,0,0,30-39,male,non-org,22,Sun,0,0
470,5ecb376e2e44261eda05d975,1,1,0,30-39,male,non-org,16,Sun,1,1
471,5ecb37b12e44261eda0885ce,0,0,0,19-29,female,non-org,19,Sun,0,0
472,5ecb37bd2e44261eda09a807,0,0,1,19-29,male,non-org,16,Sun,0,0
473,5ecb382c2e44261eda117ae5,0,1,0,19-29,male,non-org,10,Sun,0,0
474,5ecb382f2e44261eda11c9c8,0,0,0,>=40,male,non-org,10,Sun,0,0
475,5ecb387e2e44261eda16841c,0,0,0,>=40,male,non-org,20,Sun,0,1
476,5ecb38f42e44261eda1f5b22,0,0,0,19-29,female,non-org,17,Sat,0,1
477,5ecb39362e44261eda249d16,1,1,1,19-29,female,non-org,09,Mon,1,1
478,5ecb39de2e44261eda3a02d1,1,0,0,>=40,male,non-org,10,Mon,0,1
479,5ecb3a112e44261eda425896,0,0,1,>=40,male,non-org,14,Sun,0,1
480,5ecb3a342e44261eda48798a,0,1,1,19-29,female,non-org,20,Sat,1,1
481,5cfd5ff044578a0664756432,1,1,1,19-29,female,non-org,16,Mon,1,0
482,5ecb3a522e44261eda4d1d0c,0,0,0,19-29,male,non-org,23,Sat,0,0
483,5ecb3acb2e44261eda597aef,1,0,1,19-29,female,non-org,13,Mon,1,1
484,5ecb3af32e44261eda5d753e,0,0,0,30-39,female,non-org,15,Sun,0,0
485,5ecb3b742e44261eda6aea12,1,0,0,30-39,male,non-org,18,Mon,0,1
486,5ecb3b862e44261eda6ca88b,0,1,0,>=40,male,non-org,18,Mon,0,1
487,5ec38ef3388f6a36d44b7b6f,0,0,0,>=40,male,non-org,07,Sun,0,1
488,5ecb4aaa2e44261eda9b1808,1,1,1,>=40,male,non-org,17,Wed,1,1
489,5ec16e0e388f6a36d4469330,1,1,1,>=40,male,non-org,08,Mon,1,1
490,5d5a13f544578a1f4866d618,0,0,0,>=40,male,non-org,22,Thu,0,0
491,5ecb4b0b2e44261edaa63ca0,1,1,0,30-39,female,non-org,18,Wed,1,1
492,5d6df7ff44578a1f48305bc4,0,0,0,30-39,female,non-org,04,Thu,0,0
493,5ecb4bfd2e44261edac90956,0,0,0,>=40,male,non-org,18,Tue,0,0
494,5cf9a92644578a066447d2b9,0,0,0,>=40,male,non-org,15,Tue,0,0
495,5ecb4c252e44261edacfad3f,1,0,0,19-29,female,non-org,09,Wed,0,0
496,5ecb4c282e44261edad02311,0,0,0,19-29,female,non-org,18,Tue,0,0
497,5ecb4c322e44261edad1d66f,0,1,0,19-29,male,non-org,12,Wed,0,0
498,5ec0453d388f6a36d4df33a7,1,1,1,19-29,male,non-org,14,Sat,1,1
499,5cf999ee44578a06648fcf9e,1,0,1,19-29,male,non-org,00,Tue,1,1
500,5ecb4c392e44261edad31bfe,0,1,1,30-39,male,non-org,08,Tue,1,1
501,5e3da48a44578a09489cd184,1,1,1,30-39,male,non-org,19,Fri,1,1
502,5e4baf9244578a09480184dd,1,1,1,30-39,male,non-org,15,Thu,1,1
503,5de45a1a44578a15c86a722f,1,1,0,30-39,male,non-org,08,Fri,1,1
504,5ecb4ce42e44261edaeb1976,1,1,1,>=40,female,non-org,22,Tue,1,1
505,5ecb546d2e44261edaf862f5,0,0,1,>=40,male,is-org,15,Sat,0,0
506,5ec3aee7388f6a36d4357b12,0,0,0,>=40,male,is-org,13,Sat,0,0
507,5d0debf144578a0ea4ea75c3,1,0,0,>=40,male,is-org,03,Fri,0,0
508,5ecb54e02e44261edafd2788,1,1,1,30-39,female,non-org,20,Sat,1,1
509,5ecb55412e44261eda021468,1,1,1,>=40,male,is-org,01,Sat,1,1
510,5ecb56562e44261eda203f0f,0,0,0,>=40,male,is-org,20,Sat,0,0
511,5ecb56a52e44261eda25da8b,0,0,0,>=40,male,non-org,05,Sat,0,0
512,5ecb56e62e44261eda2a3c42,0,0,0,<=18,male,non-org,08,Sat,0,0
513,5ecb57932e44261eda38d261,1,0,1,>=40,male,non-org,09,Mon,1,1
514,5ecb57962e44261eda392aae,1,0,0,>=40,male,is-org,07,Mon,0,0
515,5ecb57af2e44261eda3bb596,1,0,0,>=40,female,non-org,15,Mon,0,1
516,5ecb57c42e44261eda3dfe17,1,1,1,>=40,male,non-org,15,Mon,1,1
517,5ecb58022e44261eda4678fb,1,0,0,>=40,male,non-org,11,Mon,0,1
518,5d0d8a2644578a0ea4f0f935,0,0,0,>=40,male,non-org,18,Mon,0,0
519,5ecb58162e44261eda48ed02,0,0,0,>=40,female,non-org,18,Mon,0,0
520,5ecb58192e44261eda495e78,1,1,0,30-39,male,non-org,16,Mon,1,1
521,5ecb582f2e44261eda4c7927,0,0,0,19-29,female,non-org,10,Mon,0,0
522,5ecb583c2e44261eda4e8105,1,1,1,30-39,male,non-org,18,Mon,1,1
523,5ecb58a72e44261eda574e54,1,1,0,19-29,male,non-org,15,Mon,1,1
524,5ecb58b62e44261eda593edd,1,1,1,>=40,female,non-org,06,Tue,1,1
525,5ecb58d62e44261eda5d7d44,0,0,0,30-39,female,non-org,11,Sun,0,0
526,5ecb58e12e44261eda5eff2d,0,0,1,>=40,male,non-org,07,Tue,0,1
527,5ecb59502e44261eda69e84e,0,0,1,30-39,male,non-org,10,Tue,0,0
528,5ecb59742e44261eda6e0425,1,1,1,30-39,male,non-org,12,Sun,1,1
529,5ecb59ba2e44261eda7811c8,0,0,1,>=40,male,non-org,17,Tue,0,0
530,5ecb59cf2e44261eda7b9a1d,1,1,1,19-29,female,non-org,22,Mon,1,0
531,5ecb59e12e44261eda7e8f54,0,0,0,>=40,female,non-org,22,Mon,0,1
532,5ecb5a762e44261eda91d8fc,0,0,0,19-29,female,non-org,19,Tue,0,0
533,5ecb5a942e44261eda95a131,0,0,0,<=18,female,non-org,19,Tue,0,0
534,5ecb5a9a2e44261eda96d09f,0,0,0,30-39,male,non-org,20,Tue,0,0
535,5ecb5ab42e44261eda9b0a4d,0,0,0,19-29,female,non-org,17,Tue,0,0
536,5ecb5ad52e44261eda9e9de4,1,1,1,19-29,male,non-org,18,Sun,1,0
537,5ecb5ae32e44261eda9fb076,1,0,0,>=40,female,non-org,15,Sun,0,1
538,5ecb5b052e44261edaa30881,1,1,0,>=40,male,non-org,21,Wed,1,1
539,5d09b0ed44578a00e024721d,0,0,0,>=40,male,non-org,08,Sun,0,0
540,5d0a463144578a00e087c4fc,0,0,1,>=40,male,non-org,09,Sun,0,1
541,5cf98a0b44578a0664e319d5,1,1,1,>=40,male,non-org,08,Mon,1,1
542,5cf9bc8b44578a0664dc089f,0,1,1,>=40,male,non-org,08,Wed,1,1
543,5cf9654a44578a06646e0a55,0,0,0,>=40,male,non-org,08,Wed,0,1
544,5ecb5b9e2e44261edab97419,0,0,0,30-39,female,non-org,20,Sun,0,0
545,5ecb5bf52e44261edac779cf,1,0,0,>=40,male,non-org,18,Thu,0,1
546,5ecb5c1c2e44261edacb0d36,0,0,0,>=40,female,non-org,21,Wed,0,1
547,5ecb5c4b2e44261edacff15d,0,1,1,30-39,female,non-org,19,Thu,1,1
548,5ecb5d1b2e44261edae2923d,0,1,0,19-29,female,non-org,18,Thu,0,0
549,5de43cdb44578a15c89c86e2,1,0,0,19-29,female,non-org,15,Fri,0,1
550,5d7c296b44578a1f484aef73,0,1,0,19-29,female,non-org,18,Sun,0,0
551,5d0eba3244578a1480cfaf8c,1,1,1,19-29,female,non-org,14,Sat,1,1
552,5d0dd55644578a0ea448d9e0,1,0,0,19-29,female,non-org,07,Fri,0,0
553,5d0dd50244578a0ea43f435e,1,0,1,19-29,female,non-org,06,Fri,1,0
554,5ecb5da12e44261edaf6c954,0,0,0,19-29,male,non-org,00,Fri,0,0
555,5ecb5da22e44261edaf6e88b,0,0,0,30-39,male,non-org,00,Fri,0,0
556,5d0eeb6844578a14802f2518,1,0,0,30-39,male,non-org,10,Thu,0,1
557,5ecb5e432e44261eda07d981,0,0,0,>=40,male,is-org,08,Fri,0,0
558,5ec2b6c7388f6a36d4e7387b,1,0,0,>=40,female,non-org,14,Wed,0,0
559,5ec2b6e4388f6a36d4e958c6,0,0,0,>=40,male,is-org,11,Wed,0,0
560,5ec2b7b8388f6a36d4f58b08,0,0,0,30-39,female,non-org,17,Wed,0,0
561,5ec2b9ed388f6a36d41a1d77,1,1,1,19-29,male,non-org,08,Thu,1,1
562,5ebf846c388f6a36d4238a54,1,0,1,19-29,male,non-org,11,Sat,1,1
563,5d0f024044578a1480cc989f,0,0,1,19-29,male,non-org,18,Sun,0,0
564,5ec2ba41388f6a36d41fd3e0,0,0,0,<=18,male,non-org,10,Thu,0,0
565,5ec2c875388f6a36d4279e55,0,0,0,19-29,female,non-org,20,Thu,0,0
566,5ec39051388f6a36d4770c93,1,0,0,19-29,female,non-org,09,Tue,0,1
567,5ec2c928388f6a36d42f9293,0,0,0,>=40,male,non-org,10,Mon,0,0
568,5ec2ca75388f6a36d43d36e4,0,0,0,19-29,male,is-org,01,Fri,0,1
569,5ec2ce84388f6a36d4616dc8,1,0,0,>=40,male,non-org,17,Fri,0,0
570,5ec2cf9a388f6a36d46b01bf,0,1,0,>=40,male,non-org,21,Fri,0,0
571,5ec2d21f388f6a36d48485d4,1,0,0,30-39,female,non-org,03,Sat,0,0
572,5ec2d2be388f6a36d48add82,0,0,0,19-29,male,non-org,10,Sat,0,0
573,5ec2d43c388f6a36d4965d6a,1,0,0,30-39,male,non-org,11,Sat,0,0
574,5ec2d502388f6a36d49d9772,1,1,1,19-29,male,non-org,16,Sat,1,1
575,5d7c3e5844578a1f4897f14d,1,1,0,19-29,male,non-org,22,Wed,1,1
576,5ec2d5b5388f6a36d4a5e2ce,1,1,1,30-39,female,non-org,17,Sat,1,1
577,5ec2d60b388f6a36d4aac1a1,1,1,1,>=40,male,is-org,19,Sat,1,1
578,5ec2d70e388f6a36d4b7402d,1,1,0,30-39,female,non-org,23,Sat,1,1
579,5ec2d902388f6a36d4cc4c65,0,0,1,<=18,female,non-org,08,Sun,0,1
580,5ec2d932388f6a36d4ce40ee,1,0,0,19-29,female,non-org,12,Sun,0,1
581,5ec38a3c388f6a36d4d87e23,1,0,0,30-39,male,non-org,19,Mon,0,1
582,5ec38afb388f6a36d4e27734,1,0,0,19-29,male,non-org,16,Mon,0,1
583,5ec38b6f388f6a36d4ec4a8f,1,1,1,19-29,female,non-org,17,Sun,1,1
584,5ec38b87388f6a36d4ee9aed,1,0,0,>=40,female,non-org,17,Sun,0,0
585,5ec38cd7388f6a36d413f17a,0,0,0,>=40,male,is-org,17,Sun,0,0
586,5ec38d48388f6a36d421d8d6,0,0,0,30-39,male,non-org,01,Tue,0,0
587,5ec38e46388f6a36d43b96a5,1,0,1,19-29,female,non-org,08,Sun,1,1
588,5ec38e92388f6a36d442049f,1,0,0,30-39,male,non-org,04,Tue,0,0
589,5e50b6c444578a094842328f,0,0,1,30-39,male,non-org,21,Sun,0,0
590,5ec38ec6388f6a36d446918b,0,0,0,>=40,male,non-org,13,Wed,0,0
591,5ec38efb388f6a36d44c8058,0,0,0,19-29,male,non-org,10,Sun,0,0
592,5ec38efb388f6a36d44c8839,0,0,0,>=40,male,non-org,10,Sun,0,0
593,5ec38f02388f6a36d44d712e,0,0,0,>=40,male,non-org,09,Sun,0,0
594,5ec38fb4388f6a36d464cf07,0,0,0,<=18,female,non-org,18,Wed,0,0
595,5ec38fb7388f6a36d46517cf,0,0,1,30-39,female,non-org,17,Wed,0,1
596,5ec39004388f6a36d46c7d13,1,1,0,30-39,male,non-org,19,Wed,1,1
597,5e51ff4aecb9ab1534de919f,1,0,1,30-39,male,non-org,22,Mon,1,0
598,5ec390aa388f6a36d48450d5,1,0,0,30-39,female,non-org,14,Sun,0,0
599,5ec390bb388f6a36d4871a09,0,0,1,30-39,male,non-org,10,Tue,0,0
600,5ec390cd388f6a36d4891b14,0,0,0,19-29,male,non-org,22,Wed,0,0
601,5ec390eb388f6a36d48d760c,0,0,0,>=40,male,non-org,23,Wed,0,0
602,5e3898b744578a0948976bca,0,0,0,>=40,male,non-org,23,Sun,0,1
603,5e38a8fe44578a0948291229,1,1,0,>=40,male,non-org,23,Mon,1,1
604,5e4bb4db44578a094827c942,1,1,1,>=40,male,non-org,00,Sat,1,1
605,5de44dc844578a15c8b7e6ca,1,0,1,>=40,male,non-org,23,Sun,1,1
606,5ec39115388f6a36d490809c,0,0,0,>=40,male,non-org,15,Sun,0,0
607,5ec3916f388f6a36d49afc38,0,0,1,30-39,female,non-org,14,Sun,0,1
608,5ec391a1388f6a36d4a0630e,0,0,0,19-29,male,non-org,14,Sun,0,0
